numberOfCellsInParallel	1
numberOfCellsInSeries	96

transmissionEfficiency
0.92
end
electricalEfficiency
0.99
end
vehicleMass
1710
end
rotaryMassConversionCoefficient
1.4
end
vehicleWindwardArea
2.38
end
rollingResistanceCoefficient
0.015
end
dragCoefficient
0.29
end

cellVoltage
1630.0	30.58
1631.0	30.08
1632.0	29.72
1633.0	29.47
1634.0	29.39
1635.0	29.36
1636.0	29.36
1637.0	29.33
1638.0	29.25
1639.0	29.14
1640.0	29.00
1641.0	28.89
1642.0	28.83
1643.0	28.86
1644.0	29.00
1645.0	29.19
1646.0	29.47
1647.0	29.78
1648.0	30.14
1649.0	30.53
1650.0	30.92
1651.0	31.31
1652.0	31.64
1653.0	31.94
1654.0	32.22
1655.0	32.44
1656.0	32.67
1657.0	32.89
1658.0	33.11
1659.0	33.33
1660.0	33.56
1661.0	33.78
1662.0	33.97
1663.0	34.19
1664.0	34.39
1665.0	34.56
1666.0	34.72
1667.0	34.83
1668.0	34.94
1669.0	35.03
1670.0	35.11
1671.0	35.17
1672.0	35.19
1673.0	35.22
1674.0	35.25
1675.0	35.25
1676.0	35.25
1677.0	35.22
1678.0	35.17
1679.0	35.08
1680.0	35.00
1681.0	34.92
1682.0	34.89
1683.0	34.89
1684.0	34.94
1685.0	35.06
1686.0	35.17
1687.0	35.28
1688.0	35.39
1689.0	35.44
1690.0	35.50
1691.0	35.53
1692.0	35.56
1693.0	35.58
1694.0	35.61
1695.0	35.64
1696.0	35.67
1697.0	35.69
1698.0	35.72
1699.0	35.72
1700.0	35.69
1701.0	35.64
1702.0	35.58
1703.0	35.53
1704.0	35.44
1705.0	35.39
1706.0	35.33
1707.0	35.28
1708.0	35.25
1709.0	35.22
1710.0	35.19
1711.0	35.22
1712.0	35.25
1713.0	35.31
1714.0	35.39
1715.0	35.47
1716.0	35.58
1717.0	35.69
1718.0	35.83
1719.0	35.97
1720.0	36.14
1721.0	36.28
1722.0	36.39
1723.0	36.44
1724.0	36.47
1725.0	36.44
1726.0	36.31
1727.0	36.06
1728.0	35.67
1729.0	35.14
1730.0	34.47
1731.0	33.78
1732.0	33.06
1733.0	32.36
1734.0	31.69
1735.0	31.06
1736.0	30.42
1737.0	29.75
1738.0	29.11
1739.0	28.47
1740.0	27.89
1741.0	27.39
1742.0	27.00
1743.0	26.64
1744.0	26.33
1745.0	26.06
1746.0	25.78
1747.0	25.50
1748.0	25.28
1749.0	25.06
1750.0	24.89
1751.0	24.75
1752.0	24.61
1753.0	24.47
1754.0	24.33
1755.0	24.19
1756.0	24.06
1757.0	23.92
1758.0	23.75
1759.0	23.61
1760.0	23.44
1761.0	23.28
1762.0	23.11
1763.0	22.94
1764.0	22.78
1765.0	22.58
1766.0	22.33
1767.0	21.97
1768.0	21.50
1769.0	20.86
1770.0	20.08
1771.0	19.19
1772.0	18.31
1773.0	17.42
1774.0	16.58
1775.0	15.83
1776.0	15.17
1777.0	14.50
1778.0	13.81
1779.0	13.00
1780.0	12.08
1781.0	11.08
1782.0	10.11
1783.0	9.22
1784.0	8.47
1785.0	7.86
1786.0	7.31
1787.0	6.78
1788.0	6.25
1789.0	5.69
1790.0	5.06
1791.0	4.31
1792.0	3.42
1793.0	2.42
1794.0	1.44
1795.0	0.00
1796.0	0.00
1797.0	0.00
1798.0	0.00
1799.0	0.00
1800.0	0.00
end
